id,xcoord,ycoord
1,3.856627885740153,51.80201926970118
2,3.857400934472898,51.80015205127722
3,3.858565145207308,51.797908599190755
4,3.8605922882186823,51.795324376475726
5,3.862292186117534,51.79261853440396
6,3.8636391330968753,51.79055340693522
7,3.8646097111913633,51.788424713247984
8,3.865584152882085,51.78617873056241
