id,xcoord,ycoord
1,3.8574492193229664,51.800123348133496
2,3.8587050208967923,51.797969087730806
3,3.860202093737241,51.795671291485675
4,3.861940386542199,51.79322994984245
5,3.863350499025324,51.79069632132787
6,3.864556494616505,51.788600019459274
7,3.865584152882085,51.78617873056241
